time,open,high,low,close,volume
2022-09-19 13:15:00,127.203,127.26,127.01,127.1,69710
2022-09-19 13:00:00,126.82,127.24,126.76,127.2,60604
2022-09-19 12:45:00,126.61,126.91,126.565,126.81,148642
2022-09-19 12:30:00,126.73,127.0,126.53,126.61,105599
2022-09-19 12:15:00,126.89,126.99,126.515,126.74,77460
2022-09-19 12:00:00,127.22,127.32,126.85,126.91,92264
2022-09-19 11:45:00,127.56,127.56,127.0,127.185,83381
2022-09-19 11:30:00,127.82,128.06,127.52,127.59,119494
2022-09-19 11:15:00,127.64,128.02,127.63,127.82,101350
2022-09-19 11:00:00,127.84,127.97,127.5317,127.61,103663
2022-09-19 10:45:00,127.64,127.85,127.59,127.815,84627
2022-09-19 10:30:00,127.75,127.75,127.42,127.66,102836
2022-09-19 10:15:00,127.14,127.83,127.09,127.765,154743
2022-09-19 10:00:00,126.98,127.37,126.95,127.14,145684
2022-09-19 09:45:00,126.49,126.98,126.28,126.96,210866
2022-09-19 09:30:00,126.8851,126.8899,126.8851,126.8899,600
2022-09-19 09:15:00,126.7,126.76,126.7,126.71,979
2022-09-19 09:00:00,126.65,126.65,126.65,126.65,100
2022-09-19 08:45:00,126.55,126.61,126.3101,126.61,1814
2022-09-19 08:30:00,126.55,126.55,126.55,126.55,600
2022-09-19 08:15:00,126.472,126.472,126.47,126.47,1199
2022-09-19 07:30:00,126.65,126.65,126.65,126.65,197
2022-09-19 07:15:00,126.7,126.7,126.7,126.7,710
2022-09-19 05:15:00,126.71,126.71,126.71,126.71,710
2022-09-19 04:45:00,127.17,127.27,127.17,127.27,368
2022-09-16 19:00:00,127.31,127.31,127.31,127.31,121
2022-09-16 18:45:00,127.34,127.34,127.29,127.29,910
2022-09-16 17:30:00,127.4,127.4,127.4,127.4,1011
2022-09-16 17:15:00,127.25,127.25,127.25,127.25,202
2022-09-16 17:00:00,127.3798,127.3798,127.3798,127.3798,125
2022-09-16 16:30:00,127.27,127.27,127.27,127.27,7802
2022-09-16 16:15:00,127.27,127.27,127.25,127.27,675720
2022-09-16 16:00:00,127.15,127.53,126.95,127.23,1063149
2022-09-16 15:45:00,126.88,127.42,126.68,127.13,325403
2022-09-16 15:30:00,126.79,127.13,126.73,126.89,197208
2022-09-16 15:15:00,126.72,127.1,126.7,126.78,266602
2022-09-16 15:00:00,126.465,126.84,126.465,126.73,131801
2022-09-16 14:45:00,126.606,126.625,126.36,126.46,131042
2022-09-16 14:30:00,126.19,126.715,126.18,126.6,156832
2022-09-16 14:15:00,125.91,126.34,125.89,126.205,101642
2022-09-16 14:00:00,126.2,126.23,125.82,125.9,82409
2022-09-16 13:45:00,125.87,126.27,125.86,126.21,83204
2022-09-16 13:30:00,125.8,126.04,125.79,125.9,77717
2022-09-16 13:15:00,125.79,125.99,125.74,125.82,94485
2022-09-16 13:00:00,125.87,125.95,125.67,125.79,90157
2022-09-16 12:45:00,125.53,125.88,125.515,125.88,117134
2022-09-16 12:30:00,125.64,125.7,125.37,125.5386,111071
2022-09-16 12:15:00,125.705,125.73,125.51,125.67,107836
2022-09-16 12:00:00,125.45,125.71,125.28,125.695,113855
2022-09-16 11:45:00,125.41,125.55,124.95,125.46,178854
2022-09-16 11:30:00,125.045,125.41,124.98,125.41,146978
2022-09-16 11:15:00,124.77,125.07,124.71,125.07,77562
2022-09-16 11:00:00,124.86,125.075,124.755,124.78,120182
2022-09-16 10:45:00,124.63,125.18,124.61,124.87,143769
2022-09-16 10:30:00,125.07,125.1,124.51,124.62,134882
2022-09-16 10:15:00,124.585,125.095,124.585,125.06,131885
2022-09-16 10:00:00,124.35,124.85,124.21,124.585,161210
2022-09-16 09:45:00,124.36,124.65,123.83,124.34,988387
2022-09-16 09:30:00,124.3,124.3,124.2999,124.2999,822
2022-09-16 09:15:00,124.11,124.25,124.02,124.1,2873
2022-09-16 09:00:00,124.5001,124.51,124.26,124.26,2260
2022-09-16 08:45:00,124.7,124.7,124.5,124.5,545
2022-09-16 08:15:00,124.6376,125.0,124.6376,125.0,1821
2022-09-16 08:00:00,124.73,124.73,124.73,124.73,1130
2022-09-16 07:15:00,125.0,125.0,124.8,124.8,1088
2022-09-15 20:00:00,125.0,125.0,125.0,125.0,100
2022-09-15 19:00:00,125.18,125.18,125.18,125.18,511
2022-09-15 18:15:00,125.0,125.0,125.0,125.0,899
2022-09-15 17:45:00,125.49,125.49,125.49,125.49,629
2022-09-15 17:30:00,125.25,125.49,125.0,125.0,1154
2022-09-15 17:15:00,125.0,125.0,125.0,125.0,100
2022-09-15 17:00:00,125.74,125.74,125.49,125.49,2235
2022-09-15 16:30:00,125.269,125.269,125.269,125.269,120
2022-09-15 16:15:00,125.49,125.49,125.49,125.49,168987
2022-09-15 16:00:00,125.18,125.73,125.16,125.49,662810
2022-09-15 15:45:00,125.08,125.23,124.9,125.2,364150
2022-09-15 15:30:00,125.13,125.3,125.02,125.09,176022
2022-09-15 15:15:00,125.38,125.41,125.05,125.11,251927
2022-09-15 15:00:00,125.63,125.63,125.35,125.37,113127
2022-09-15 14:45:00,125.6429,125.78,125.5705,125.62,95557
2022-09-15 14:30:00,125.385,125.66,125.36,125.65,116364
2022-09-15 14:15:00,125.58,125.58,125.235,125.38,89557
2022-09-15 14:00:00,125.65,125.67,125.49,125.5801,82395
2022-09-15 13:45:00,125.81,125.84,125.62,125.66,72259
2022-09-15 13:30:00,125.815,125.94,125.73,125.825,73858
2022-09-15 13:15:00,125.34,125.86,125.2801,125.81,92458
2022-09-15 13:00:00,125.27,125.3419,125.08,125.3419,130919
2022-09-15 12:45:00,125.23,125.42,125.21,125.27,97561
2022-09-15 12:30:00,125.21,125.42,125.2,125.22,88036
2022-09-15 12:15:00,125.38,125.47,125.17,125.2,98527
2022-09-15 12:00:00,125.55,125.63,125.22,125.37,112271
2022-09-15 11:45:00,125.91,125.92,125.55,125.56,95552
2022-09-15 11:30:00,125.44,125.94,125.37,125.925,126387
2022-09-15 11:15:00,125.37,125.655,125.21,125.43,146594
2022-09-15 11:00:00,125.81,125.83,125.2,125.36,205651
2022-09-15 10:45:00,125.4718,125.8292,125.44,125.81,175049
2022-09-15 10:30:00,126.05,126.22,125.43,125.45,225895
2022-09-15 10:15:00,126.45,126.617,125.87,126.04,169816
2022-09-15 10:00:00,126.115,126.54,125.92,126.44,143011
2022-09-15 09:45:00,127.39,127.465,125.95,126.07,334709
2022-09-15 09:30:00,127.63,127.63,127.25,127.25,1042
2022-09-15 08:30:00,127.85,127.85,127.85,127.85,116
2022-09-15 08:15:00,127.85,127.85,127.84,127.84,300
2022-09-14 20:00:00,127.97,127.97,127.97,127.97,311
2022-09-14 19:15:00,128.01,128.01,128.01,128.01,100
2022-09-14 18:45:00,128.0,128.0,128.0,128.0,200
2022-09-14 18:15:00,128.2,128.2,128.15,128.2,923
2022-09-14 17:30:00,128.0,128.0,128.0,128.0,101
2022-09-14 17:00:00,128.02,128.09,127.69,128.09,1399
2022-09-14 16:30:00,128.18,128.18,128.18,128.18,100
2022-09-14 16:15:00,127.69,128.18,127.69,128.18,224437
2022-09-14 16:00:00,127.12,127.76,127.065,127.67,443539
2022-09-14 15:45:00,127.09,127.19,126.845,127.13,166684
2022-09-14 15:30:00,127.2,127.29,126.9617,127.09,135354
2022-09-14 15:15:00,127.395,127.53,127.22,127.23,69891
2022-09-14 15:00:00,127.425,127.5799,127.33,127.42,86288
2022-09-14 14:45:00,127.33,127.56,127.325,127.43,70798
2022-09-14 14:30:00,127.24,127.385,127.21,127.35,61903
2022-09-14 14:15:00,127.43,127.44,127.1223,127.25,68336
2022-09-14 14:00:00,127.7,127.7,127.25,127.44,98755
2022-09-14 13:45:00,127.9,127.92,127.62,127.71,69031
2022-09-14 13:30:00,127.975,128.0364,127.77,127.88,63311
2022-09-14 13:15:00,128.09,128.13,127.86,127.97,54538
2022-09-14 13:00:00,128.21,128.22,128.03,128.0643,55749
2022-09-14 12:45:00,127.79,128.23,127.77,128.2,76184
2022-09-14 12:30:00,127.77,127.88,127.69,127.77,89069
2022-09-14 12:15:00,128.07,128.11,127.67,127.76,106225
2022-09-14 12:00:00,128.42,128.455,128.015,128.06,87801
2022-09-14 11:45:00,128.35,128.46,128.24,128.41,86978
2022-09-14 11:30:00,128.75,128.81,128.32,128.34,69382
2022-09-14 11:15:00,128.903,128.903,128.67,128.75,77635
2022-09-14 11:00:00,128.82,129.0,128.57,128.9044,104895
2022-09-14 10:45:00,128.06,128.83,128.04,128.81,105343
2022-09-14 10:30:00,128.65,128.67,127.98,128.02,112183
2022-09-14 10:15:00,128.615,128.68,128.33,128.635,114905
2022-09-14 10:00:00,128.51,128.9,128.39,128.615,220173
2022-09-14 09:45:00,127.5,128.62,127.36,128.49,225903
2022-09-14 09:30:00,127.9707,127.9707,127.5,127.51,1275
2022-09-14 09:15:00,127.87,127.87,127.87,127.87,500
2022-09-14 08:15:00,127.61,127.89,127.51,127.89,3239
2022-09-14 07:30:00,127.61,127.61,127.61,127.61,210
2022-09-14 04:15:00,127.5,127.5,127.5,127.5,260
2022-09-13 18:15:00,127.27,127.27,127.27,127.27,400
2022-09-13 18:00:00,127.3,127.3,127.3,127.3,162
2022-09-13 17:15:00,127.35,127.35,127.35,127.35,961
2022-09-13 16:45:00,127.25,127.25,127.25,127.25,453
2022-09-13 16:30:00,127.25,127.77,127.25,127.26,2463
2022-09-13 16:15:00,127.25,127.25,127.25,127.25,112223
2022-09-13 16:00:00,126.98,127.47,126.7709,127.23,544968
2022-09-13 15:45:00,127.53,127.54,126.88,126.98,266096
2022-09-13 15:30:00,127.69,127.785,127.52,127.52,162083
2022-09-13 15:15:00,127.8,127.91,127.64,127.69,145227
2022-09-13 15:00:00,128.01,128.03,127.6724,127.79,287824
2022-09-13 14:45:00,128.315,128.32,128.0,128.01,95642
2022-09-13 14:30:00,128.48,128.55,128.22,128.3,82258
2022-09-13 14:15:00,128.5732,128.58,128.4158,128.49,79237
2022-09-13 14:00:00,128.6,128.65,128.5079,128.566,75023
2022-09-13 13:45:00,128.76,128.8,128.58,128.605,90035
2022-09-13 13:30:00,128.63,128.78,128.48,128.76,71311
2022-09-13 13:15:00,128.55,128.69,128.45,128.6319,70918
2022-09-13 13:00:00,128.53,128.68,128.46,128.55,52995
2022-09-13 12:45:00,128.425,128.62,128.41,128.52,48134
2022-09-13 12:30:00,128.5842,128.69,128.34,128.43,86910
2022-09-13 12:15:00,128.6,128.62,128.42,128.55,103582
2022-09-13 12:00:00,128.81,128.82,128.57,128.62,96682
2022-09-13 11:45:00,128.86,128.9398,128.725,128.82,123853
2022-09-13 11:30:00,129.06,129.18,128.83,128.88,119481
2022-09-13 11:15:00,129.05,129.18,129.01,129.061,124870
2022-09-13 11:00:00,129.36,129.4194,129.03,129.055,123216
2022-09-13 10:45:00,129.455,129.6,129.28,129.36,173496
2022-09-13 10:30:00,129.15,129.5163,129.09,129.44,152865
2022-09-13 10:15:00,129.075,129.27,128.76,129.16,175897
2022-09-13 10:00:00,129.61,129.7,129.02,129.065,182929
2022-09-13 09:45:00,129.14,129.909,128.9012,129.6,204340
2022-09-13 09:30:00,129.09,129.54,129.06,129.5,2442
2022-09-13 09:15:00,129.45,129.45,129.4,129.4,1926
2022-09-13 09:00:00,129.4,129.4,129.4,129.4,152
2022-09-13 08:45:00,130.75,130.75,129.4001,130.475,5917
2022-09-13 08:15:00,131.1,131.1,130.89,131.0,1711
2022-09-13 07:45:00,131.04,131.04,131.0,131.0,1103
2022-09-12 18:00:00,131.0,131.17,130.73,130.73,5171
2022-09-12 17:45:00,130.89,130.89,130.85,130.89,3411
2022-09-12 17:15:00,130.92,130.92,130.92,130.92,100
2022-09-12 17:00:00,130.89,130.92,130.89,130.92,676
2022-09-12 16:15:00,130.66,130.73,130.31,130.6,66063
2022-09-12 16:00:00,130.515,130.71,130.36,130.69,434725
2022-09-12 15:45:00,130.24,130.5262,130.205,130.52,124439
2022-09-12 15:30:00,130.33,130.42,130.22,130.24,86111
2022-09-12 15:15:00,130.31,130.4,130.27,130.3406,83167
2022-09-12 15:00:00,130.23,130.39,130.21,130.32,62412
2022-09-12 14:45:00,130.15,130.265,130.1,130.24,57239
2022-09-12 14:30:00,130.24,130.33,130.08,130.17,76917
2022-09-12 14:15:00,130.36,130.38,130.09,130.25,60844
2022-09-12 14:00:00,130.186,130.38,130.13,130.37,66420
2022-09-12 13:45:00,130.33,130.34,130.18,130.18,57117
2022-09-12 13:30:00,130.255,130.33,130.1102,130.32,63125
2022-09-12 13:15:00,130.17,130.29,129.99,130.25,72590
2022-09-12 13:00:00,130.18,130.205,130.05,130.18,79678
2022-09-12 12:45:00,130.09,130.22,130.04,130.175,71360
2022-09-12 12:30:00,130.02,130.16,129.91,130.09,63417
2022-09-12 12:15:00,130.15,130.21,129.89,130.01,74369
2022-09-12 12:00:00,130.41,130.45,129.99,130.15,83261
2022-09-12 11:45:00,130.5,130.65,130.41,130.43,75720
2022-09-12 11:30:00,130.54,130.55,130.405,130.4877,80109
2022-09-12 11:15:00,130.6977,130.8,130.5,130.55,89145
2022-09-12 11:00:00,130.64,130.77,130.495,130.7,114185
2022-09-12 10:45:00,130.87,130.91,130.49,130.64,140032
2022-09-12 10:30:00,130.659,130.97,130.63,130.85,214227
2022-09-12 10:15:00,130.66,130.68,130.38,130.66,142506
2022-09-12 10:00:00,130.54,130.91,130.33,130.67,235898
2022-09-12 09:45:00,130.33,130.99,130.21,130.53,474268
2022-09-12 09:30:00,130.03,130.69,130.0,130.69,23411
2022-09-12 09:15:00,129.99,130.25,129.99,130.25,1581
2022-09-12 08:45:00,129.7,129.7,129.7,129.7,119
2022-09-12 08:30:00,129.6,129.6,129.6,129.6,500
2022-09-12 08:15:00,129.5,129.99,129.5,129.99,3984
2022-09-12 07:15:00,129.41,129.41,129.4,129.4,410
2022-09-12 05:00:00,129.98,129.98,129.98,129.98,174
2022-09-12 04:30:00,129.92,129.92,129.92,129.92,400
2022-09-09 19:15:00,129.15,129.19,129.15,129.19,400
2022-09-09 18:45:00,129.15,129.15,129.15,129.15,1000
2022-09-09 18:15:00,129.15,129.15,129.15,129.15,230
2022-09-09 16:30:00,129.09,129.09,129.08,129.08,516
2022-09-09 16:15:00,129.19,129.19,129.19,129.19,94357
2022-09-09 16:00:00,129.44,129.445,129.115,129.21,401235
2022-09-09 15:45:00,129.33,129.47,129.29,129.45,164606
2022-09-09 15:30:00,129.485,129.49,129.33,129.345,92965
2022-09-09 15:15:00,129.34,129.49,129.3,129.49,65888
2022-09-09 15:00:00,129.32,129.38,129.25,129.3383,57609
2022-09-09 14:45:00,129.37,129.4,129.25,129.32,67005
2022-09-09 14:30:00,129.38,129.4435,129.3131,129.38,71430
2022-09-09 14:15:00,129.24,129.41,129.17,129.37,70178
2022-09-09 14:00:00,129.09,129.27,129.039,129.24,52121
2022-09-09 13:45:00,129.07,129.24,129.05,129.1,65214
2022-09-09 13:30:00,129.1,129.16,129.047,129.07,51171
2022-09-09 13:15:00,129.06,129.13,128.91,129.086,66801
2022-09-09 13:00:00,128.83,129.15,128.8,129.06,66639
2022-09-09 12:45:00,128.96,129.025,128.83,128.83,72049
2022-09-09 12:30:00,129.18,129.18,128.84,128.95,71090
2022-09-09 12:15:00,129.33,129.35,128.9757,129.19,78150
2022-09-09 12:00:00,129.35,129.41,129.2,129.34,70932
2022-09-09 11:45:00,129.22,129.47,129.11,129.36,89761
2022-09-09 11:30:00,129.18,129.23,128.89,129.21,82271
2022-09-09 11:15:00,129.28,129.2926,128.97,129.1611,74476
2022-09-09 11:00:00,129.13,129.28,129.0,129.26,108102
2022-09-09 10:45:00,129.03,129.18,128.94,129.12,146699
2022-09-09 10:30:00,128.97,129.15,128.86,129.02,116895
2022-09-09 10:15:00,128.74,129.14,128.6,128.97,120811
2022-09-09 10:00:00,128.175,128.75,128.112,128.74,147859
2022-09-09 09:45:00,128.9,128.925,128.06,128.17,244979
2022-09-09 09:15:00,129.24,129.24,129.24,129.24,300
2022-09-09 09:00:00,129.3052,129.3052,129.3052,129.3052,500
2022-09-09 08:45:00,129.1,129.1,129.0233,129.0233,496
2022-09-09 08:15:00,129.1,129.15,129.0,129.1,1101
2022-09-09 08:00:00,129.15,129.15,129.1,129.1,356
2022-09-09 07:45:00,129.02,129.1,129.02,129.1,546
2022-09-09 07:15:00,129.1,129.1,129.05,129.05,502
2022-09-09 04:15:00,128.7,128.7,128.7,128.7,270
2022-09-08 19:45:00,128.5,128.5,128.5,128.5,184
2022-09-08 19:15:00,128.47,128.47,128.47,128.47,295
2022-09-08 19:00:00,128.47,128.47,128.47,128.47,200
2022-09-08 18:45:00,128.47,128.47,128.47,128.47,202
2022-09-08 18:15:00,128.47,128.47,128.47,128.47,397
2022-09-08 18:00:00,128.49,128.49,128.49,128.49,150
2022-09-08 17:45:00,128.47,128.47,128.47,128.47,100
2022-09-08 17:30:00,128.49,128.49,128.49,128.49,300
2022-09-08 17:15:00,128.49,128.49,128.49,128.49,2108
2022-09-08 17:00:00,128.49,128.49,128.49,128.49,508
2022-09-08 16:45:00,128.49,128.49,128.49,128.49,1100
2022-09-08 16:30:00,128.49,128.49,128.1,128.49,2050
2022-09-08 16:15:00,128.47,128.69,127.57,128.47,74467
2022-09-08 16:00:00,127.86,128.54,127.86,128.43,298719
2022-09-08 15:45:00,128.17,128.25,127.83,127.86,82067
2022-09-08 15:30:00,128.22,128.33,128.14,128.17,51666
2022-09-08 15:15:00,128.13,128.185,127.89,128.17,67411
2022-09-08 15:00:00,128.235,128.28,128.04,128.125,56541
2022-09-08 14:45:00,128.305,128.48,128.03,128.23,65651
2022-09-08 14:30:00,128.21,128.3785,128.17,128.33,52252
2022-09-08 14:15:00,128.14,128.36,128.105,128.24,76691
2022-09-08 14:00:00,128.32,128.38,127.9616,128.125,79923
2022-09-08 13:45:00,128.32,128.41,128.18,128.365,72305
2022-09-08 13:30:00,128.45,128.49,128.31,128.33,105878
2022-09-08 13:15:00,128.058,128.43,127.86,128.4255,89060
2022-09-08 13:00:00,128.06,128.21,127.98,128.06,62144
2022-09-08 12:45:00,127.5,128.07,127.44,128.05,70260
2022-09-08 12:30:00,127.26,127.5398,127.17,127.51,95786
2022-09-08 12:15:00,128.16,128.17,127.08,127.2571,104721
2022-09-08 12:00:00,128.07,128.23,128.01,128.15,69714
2022-09-08 11:45:00,128.37,128.47,128.08,128.08,74444
2022-09-08 11:30:00,128.25,128.47,128.23,128.3609,66276
2022-09-08 11:15:00,128.17,128.3,128.09,128.26,61315
2022-09-08 11:00:00,128.09,128.21,127.91,128.17,80548
2022-09-08 10:45:00,127.785,128.23,127.71,128.09,108146
2022-09-08 10:30:00,127.33,127.77,127.22,127.7638,112170
2022-09-08 10:15:00,127.1,127.435,126.98,127.35,126134
2022-09-08 10:00:00,127.25,127.32,126.89,127.07,140930
2022-09-08 09:45:00,127.2,127.27,126.59,127.26,207368
2022-09-08 09:30:00,127.71,127.71,127.55,127.55,918
2022-09-08 09:00:00,127.58,127.58,127.58,127.58,384
2022-09-08 08:15:00,127.884,128.0,127.884,128.0,327
2022-09-07 20:00:00,127.85,127.85,127.85,127.85,100
2022-09-07 19:00:00,127.8,127.8,127.8,127.8,110
2022-09-07 16:30:00,127.71,127.71,127.71,127.71,2677
2022-09-07 16:15:00,127.71,127.84,127.71,127.84,43894
2022-09-07 16:00:00,127.705,127.84,127.57,127.73,282804
2022-09-07 15:45:00,127.83,127.83,127.565,127.705,113584
2022-09-07 15:30:00,127.67,127.8667,127.59,127.83,88913
2022-09-07 15:15:00,127.67,127.67,127.49,127.665,93700
2022-09-07 15:00:00,127.53,127.675,127.46,127.66,60632
2022-09-07 14:45:00,127.6,127.7,127.55,127.55,60798
2022-09-07 14:30:00,127.62,127.65,127.35,127.5894,54963
2022-09-07 14:15:00,127.59,127.79,127.54,127.6499,70736
2022-09-07 14:00:00,127.57,127.62,127.45,127.545,56925
2022-09-07 13:45:00,127.22,127.57,127.2058,127.565,61386
2022-09-07 13:30:00,127.37,127.4,127.185,127.205,49021
2022-09-07 13:15:00,127.26,127.45,127.26,127.364,44225
2022-09-07 13:00:00,127.3329,127.4334,127.145,127.23,38290
2022-09-07 12:45:00,126.93,127.43,126.84,127.3405,81056
2022-09-07 12:30:00,126.88,126.9427,126.7518,126.94,62516
2022-09-07 12:15:00,127.04,127.1066,126.86,126.9,52767
2022-09-07 12:00:00,127.13,127.21,127.02,127.0466,41817
2022-09-07 11:45:00,127.3779,127.41,127.08,127.11,43070
2022-09-07 11:30:00,127.4,127.55,127.36,127.37,71136
2022-09-07 11:15:00,127.09,127.46,126.99,127.39,95120
2022-09-07 11:00:00,126.98,127.27,126.902,127.0883,65095
2022-09-07 10:45:00,126.76,127.06,126.74,126.99,64795
2022-09-07 10:30:00,126.48,126.79,126.42,126.735,54379
2022-09-07 10:15:00,126.43,126.75,126.28,126.51,66504
2022-09-07 10:00:00,126.97,127.01,126.43,126.4799,79278
2022-09-07 09:45:00,126.69,126.99,126.47,126.9,116673
2022-09-07 09:30:00,126.98,127.0,126.93,127.0,1070
2022-09-07 09:00:00,126.4247,126.49,126.42,126.49,1498
2022-09-07 08:30:00,126.25,126.25,126.25,126.25,1389
2022-09-07 08:15:00,126.516,126.54,126.25,126.25,1815
2022-09-07 07:30:00,126.95,126.95,126.95,126.95,325
2022-09-06 19:15:00,126.63,126.63,126.63,126.63,231
2022-09-06 19:00:00,126.69,126.69,126.69,126.69,207
2022-09-06 18:30:00,126.66,126.66,126.66,126.66,304
2022-09-06 16:30:00,126.72,126.72,126.72,126.72,434
2022-09-06 16:15:00,126.72,126.75,126.72,126.72,104486
2022-09-06 16:00:00,126.775,126.82,126.435,126.77,375023
2022-09-06 15:45:00,126.845,126.845,126.525,126.78,149942
2022-09-06 15:30:00,126.91,127.0925,126.73,126.87,102243
2022-09-06 15:15:00,126.67,127.0,126.62,126.9,79837
2022-09-06 15:00:00,126.68,126.83,126.58,126.66,69301
2022-09-06 14:45:00,126.69,126.74,126.54,126.69,76973
2022-09-06 14:30:00,126.88,126.95,126.66,126.66,47871
2022-09-06 14:15:00,126.75,127.02,126.65,126.89,78763
2022-09-06 14:00:00,126.56,126.78,126.46,126.7601,59882
2022-09-06 13:45:00,126.44,126.7,126.43,126.53,69307
2022-09-06 13:30:00,126.34,126.55,126.3,126.45,85243
2022-09-06 13:15:00,126.815,126.83,126.31,126.3698,88005
2022-09-06 13:00:00,126.97,126.975,126.73,126.83,48277
2022-09-06 12:45:00,126.7903,126.97,126.7,126.97,65301
2022-09-06 12:30:00,127.11,127.1175,126.75,126.825,77494
2022-09-06 12:15:00,127.47,127.52,127.055,127.12,61479
2022-09-06 12:00:00,127.63,127.6505,127.39,127.45,69178
2022-09-06 11:45:00,127.22,127.82,127.16,127.645,92852
2022-09-06 11:30:00,127.685,127.69,127.18,127.22,72996
2022-09-06 11:15:00,127.49,127.89,127.44,127.67,96481
2022-09-06 11:00:00,127.13,127.69,127.1254,127.55,90787
2022-09-06 10:45:00,126.92,127.26,126.58,127.13,117037
2022-09-06 10:30:00,126.58,126.95,126.42,126.901,124570
2022-09-06 10:15:00,127.22,127.22,126.46,126.64,220459
2022-09-06 10:00:00,127.44,127.51,126.89,127.28,206086
2022-09-06 09:45:00,127.8,128.06,127.29,127.41,217734
2022-09-06 09:30:00,127.8,127.8,127.75,127.75,1266
2022-09-06 08:30:00,128.7,128.7,128.1209,128.1209,1108
2022-09-06 08:15:00,128.0,128.5,128.0,128.5,515
2022-09-06 04:30:00,127.9,127.9,127.9,127.9,250
